,Unnamed: 0,title,company,location,salary,summary
299,47,Technical Sales Sustainability Specialist,IBM,London,,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
300,48,Data Ethics Compliance & Operational Risk Specialist,UBS,London,,"Review and challenge our risk and control environment related to our use of data, including the identification and mitigation of bias risk and the unintended…"
301,49,Video & AI Specialist,Christy Media Solutions,London,,"On a permanent basis, an AI & Video Specialist is required to continue the development of the AI system used to support the delivery of the industry leading…"
302,50,newSenior Security Sales Specialist,IBM,London,,Managing a group of sales specialists who will be responsible for developing and closing opportunities in the UKI.To think along with clients and sell.
303,51,Quality Assurance Lead,EY,London SE1,,"Have overall responsibility for Quality across a wide portfolio of systems and services.Be responsible for the development, deployment of a standard, robust, …"
304,52,"Sr. Specialist, Autonomous Computing",AWS EMEA SARL (UK Branch),London,,"5+ years of business development, management consulting, strategic partnerships, enterprise sales, technology development, or program/product management…"
305,53,Earth Observation AI / ML Engineer,Terrabotics,Remote in London,,Machine Learning & Deep Learning Support: Provide expert-level deep learning and machine learning guidance and leadership to our Geospatial and Earth…
306,54,SDS Authoring Specialist IV,3E,Remote in London,,"This roles can be based remotely from the UK, Germany or Denmark.Utilize chemical expertise to create chemical compositions based on chemical ingredients and…"
307,55,Solution Consultant,Siemens,London,,"This is a key role within a Lean-AGILE development organization, to support the Machining Product Portfolio team in defining and driving the ongoing development…"
308,56,"Senior Consultant/Manager, Personalisation Analytics Special...",Deloitte,Remote in London,,Help our private sector clients use AI to understand and transform their customer experiences.This includes supporting them to define the personalization…
309,57,newAssociate (Operational Risk & Resilience) - Promontory,IBM,London,,"Promontory Financial Group, an IBM Company, excels at helping clients resolve critical issues, particularly the with a regulatory dimension."
310,58,CyberSecurity/Pre-Sales Specialist - Mid-level,IBM,London,,"IBM Security needs pre-sales technical specialists to join our growing, talented and diverse team in the UK and Ireland.To think along with clients and sell."
311,59,"newData Strategy Consultant | London | £100,000",kdr Recruitment,Hybrid remote in London,"£70,000 - £100,000 a year","£70,000 - £100,000 per annum + 10% pension + discretionary bonus.Data Strategy Consultant | London or Bristol base, hybrid working | £70,000 – £100,000 +…"
312,60,Senior Blockchain Engineer (NFT specialist)- UK,Everledger,London WC2R,,"You'll collaborate with cross-functional teams daily, leveraging your technical background to take the road from ideation to production deployment."
313,61,Data Analytics Team - Data Science Specialist,Citi,London,,ICM works closely with our ICG businesses to serve as a critical component of our First Line of defence for wholesale and counterparty credit risk management…
314,62,Linux Platform Specialist - GPU,Imagination Technologies,Remote in Kings Langley,,You will focus on bringing-up and upgrading the devices used throughout development.Configuring and writing the low-level components of a development system.
315,63,Data Scientist - Software Development,Flexciton,Hybrid remote in London EC1V,"£35,000 - £55,000 a year","As our Data Scientist, you will contribute significantly to the software of our core Flexciton product and work on data-driven approaches to provide value to…"
316,64,Specialist Programmer-UK,Infosys,London,,"In this role, you will build platforms, marketplaces, innovative solutions, contribute and develop open software.Experience in cloud based platforms."
317,65,"Industry Specialist, Energy",AWS EMEA SARL (UK Branch),Hybrid remote in London,,15+ years of experience leading cross functional industry and technical consulting teams to deliver innovative solutions and development of cloud offerings.
318,66,Software Sales Specialist,Hewlett Packard Enterprise,London,,Services specialists may also be responsible for selling small outsourcing deals.Collaborates with and supports Account Managers and provides specialist…
319,67,"Manager, Customer AI & Analytics Specialist, Strategy & Anal...",Deloitte,Remote in London,,Help our private sector clients use AI to understand and transform their customer experiences.Deloitte are helping our clients to deliver understand their…
320,68,AI Product Owner,Aviva,Hybrid remote in London,,"Able to communicate complex technical concepts to specialist / non-specialist audiences.We are looking for high-performing, experienced leaders to help create…"
321,69,Graduate / Junior AI Research Engineer,Imagination Technologies,Hybrid remote in Kings Langley,,"Projects in the team focus on enabling high performance, state-of-the-art machine learning (e.g. CNN, DNN, RNN) and computer vision (e.g. object detection and…"
322,70,Software Engineering Manager,Marks & Spencer,London,,"You will be championing Engineering excellence for one of the key strategic areas for M&S, which drives Personalisation and Growth across all our Digital…"
323,71,"Senior Consultant, R and Statistics Specialist, Analytics &...",Deloitte,Remote in London,,You’ll build trusted relationships with business stakeholders – and use the most exciting new technologies available – to create data-driven programmes that…
324,72,Business Development Specialist,IBM,London,,We are looking for a senior IT Business Development Leader with experience in develop and grow software business to work with RPA and PM products and IBM…
325,73,Assistant Manager FDA,KPMG,London,,"— Assist in managing the risks and commercial aspects involved in the delivery of projects including budgets, planning and project governance; and."
326,74,Customer Success Associate,Sentieo,London,,Build expert product knowledge and become a specialist within the CS team.The success of both our clients and Sentieo is heavily dependent on the Customer…
327,75,Manager - Legal Function Consulting - Open to Flexible Worki...,EY,London SE1,,Legal departments are facing significant pressure to demonstrate greater efficiencies and value.Many client professionals are never trained on building…
328,76,Technical Banking Accounting Advisory Manager,KPMG,London,,Banking Accounting Advisory (BAA) is a team of Banking and Financial Services technical accounting specialists with extensive experience delivering expert…
329,77,Partner Technical Specialist - Security,IBM,London,,The IBM Ecosystem team needs security pre-sales specialists like you to join our diverse team in the UK and Ireland.
330,78,newSenior Content Marketing Manager,Satalia,Remote in London N1,,"Strong understanding of how to communicate with a wide range of audiences, from C-suite executives to technical specialists."
331,79,Compiler Software Engineer - CPU,Imagination Technologies,Hybrid remote in Kings Langley,,Design and write compiler optimization passes.Contribute to the development and maintenance of RISC-V LLVM.Interact and lead technical discussions with other…
332,80,Software Engineer - Applied AI for Global Tech Infrastructur...,"JPMorgan Chase Bank, N.A.",London,,"Morgan's Global Technology Infrastructure can readily capitalize on the latest AI capabilities, without limitations to scale and complexity."
333,81,Formalities Assistant - Brands,Mishcon de Reya,London,,"Mishcon's Innovation Department combines lawyers who have market-leading expertise in areas including Data, IP, Competition, Technology, Betting & Gaming, Sport…"
334,82,Solution Sales Specialist - Solution Sales,IBM,London,,"To think along with clients and sell.The System Z Software Solution Sales Specialist will help develop solution strategies, sales plays, and present to client…"
335,83,Crypto-asset Analyst,Moody's,Remote in London,,Analytical Tools and Solutions (ATS) is responsible for the quantitative models and analytical tools used in the rating process and across MIS.
336,84,newModel Risk Controls - SME,Treliant,London EC1A,,"The Capital Markets division combines global banking, compliance, regulatory experience, innovative data solutions, and skilled specialists to help financial…"
337,85,Assistant Manager - National Security - Technology,KPMG,London,,Type: Full Time or Part Time.Service Line: Insight Led Improvement.You will have proven experience in helping clients to shape and deliver technology-enabled…
338,86,Test Manager - TEM,Sogeti,Remote in London,,"The group has been recognised as a Leader in the ‘NelsonHall NEAT evaluation for Quality Engineering Services’ report, for demonstrating multiple strengths…"
339,87,Brand Sales Specialist: Automation,IBM,London,,"To think along with clients and sell.As a Brand Sales Specialist: Automation you should have a proven track record of new business success, able to navigate…"
340,88,Scrum Master,CogX,Hybrid remote in London W1B,,"Establish and implement processes and strategies for all technical personnel.Analyze, plan and develop requirements and standards in reference to scheduled…"
341,89,Field System Support Training Programme,IBM,London,,"Acting under direction of a technical specialist, providing 'hands and eyes' assistance on site.A Technical Support Representatives at IBM is a front-line…"
342,0,Industry Specialist – Manufacturing,Microsoft,"New York, NY",,Engages in conversations with customers aligned to their industry to introduce how other workloads could enable digital transformation areas that is aligned…
343,1,"AI/ML Specialist, BDSI, BDSI","Amazon Web Services, Inc.","New York, NY",,10+ years of technology related sales or business development experience.BA/BS degree or equivalent experience required.
344,2,"AI Management Specialist - Metrics, MIS, Financials","JPMorgan Chase Bank, N.A.","New York, NY",,"The mission of the AI Transformation & Engagements team is to enable at-scale development, testing, deployment, and continuous integration and delivery of AI/ML…"
345,3,HPC Specialist,New York University,"New York, NY 10012 (Greenwich Village area)",,The HPC Specialist is responsible for supporting the teaching and research computing needs of NYU scholars and the NYU High Performance Computing (HPC) systems…
346,4,Data Scientist II - Algorithmic Justice Specialist,ACLU,"Remote in New York, NY 10004+1 location",,"Knowledge of concepts such as AI/ML auditing, algorithmic impact assessments, explainability, transparency, recourse, robustness, human-ai interaction, and/or…"
347,5,AI Specialist - Research Scientist,Facebook App,"New York, NY",,"Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational…"
348,6,Storage Brand Partner Specialist,IBM,"New York, NY 10001 (Chelsea area)+2 locations",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
349,7,Scientific Informatics Specialist,Accenture,"New York, NY",,"Leveraging digital technologies such as automation, artificial intelligence, Internet of Things, analytics and cloud, in combination with a fundamental redesign…"
350,8,Sales Solution Specialist - Data & AI,Microsoft,"New York, NY",,"By applying to this role, you will be considered for multiple opportunities within Microsoft across the United States."
351,9,Private Equity Product Specialist,Bank of America,"New York, NY",,"Gather market information & perform more complex product analyses on assigned products, manage product profitability & monitor financial performance, make…"
352,10,Alternative Investments –Product Development and Management...,UBS,"New York, NY",,"Work on the development of new products by taking them through structuring, creation of operating model, launch and initial funding. ."
353,11,Data & AI Specialist,Microsoft,"New York, NY",,"By applying to this role, you will be considered for multiple opportunities within Microsoft across the United States."
354,12,Post Product Support Specialist,State Street,"New York, NY",,Post Production Senior Consultants get involved post go-live of the Charles River Investment Management Solution (CRIMS) implementation.
355,13,Principal AI/ML Specialist SA,"Amazon Web Services, Inc.","New York, NY+1 location",,Degree in machine learning or related technical disciplines or equivalent industry experience.Deep expertise and practical hands-on skills in multiple machine…
356,14,Hedge Fund Origination Product Specialist,Bank of America,"New York, NY",,The Hedge Fund Origination & Product Management Group strives to develop and maintain a comprehensive AI offering set across client demographics and delivery…
357,15,Global Black Belt Technical Specialist – Nuance Solutions,Microsoft,"New York, NY",,Your objectives as a Global Black Belt Technical Specialist – Nuance Solutions are to function as a worldwide subject matter expert (SME) on this specific…
358,16,Technology Specialist - REMOTE,Deloitte,"Remote in New York, NY",,"By joining our team, you can help clients achieve impact and value from their investments in both people and technology that support enterprise-wide operations,…"
359,17,Alternative Investments - Regional Sales Specialist,Bank of America,"New York, NY",,Merrill Lynch Alternative Investments is seeking an experienced sales professional to join the Alternative Investments distribution organization to focus on…
360,18,Artificial Intelligence Specialist,Accenture,"New York, NY",,"The Artificial Intelligence Specialist will provide strategy, architecture, and guidance to govern the product development activities for the enhancement,…"
361,19,Ultra-High Net Worth Internal Specialist,Bank of America,"New York, NY",,The Alternative Investment Sales Desk associate will provide support to Alternative Investment Specialists as well as Financial Advisors on suite of Alternative…
362,20,Alternative Investments Product Specialist,Bank of America,"New York, NY",,"Assist in the coordination of sales efforts for the Merrill Lynch Alternative Investments platform -including private equity, hedge funds, managed futures, real…"
363,21,newAlternative Investments Group - Advisor and Client Experienc...,"JPMorgan Chase Bank, N.A.","New York, NY",,"This will include communications with asset managers, internal investment specialists, and clients considering the use of an alternative asset manager within an…"
364,22,Data and Analytics Specialist [Hybrid],EquiLend,"New York, NY 10281 (Battery Park area)",,"As a Data and Analytics Specialist, your goal is to support the vision of the Global Head of the Division and help to drive product strategy, manage client…"
365,23,nwCSP Industry Technical Specialist,Intel,"New York, NY 10012 (Little Italy area)",,The Industry Technical Specialist is the technical counterpart to the Account Executive and is responsible for ensuring that all technical and architectural…
366,24,Alternative Investments Fund Administration Specialist,UBS,"New York, NY",,"Has experience with implementing operational efficiencies.Can collaborate well with different groups and teams Are • can understand complicated concepts,…"
367,25,newHealthcare Payer - Subject Matter Expert,Fractal.ai,"Remote in New York, NY",,This position is not offering sponsorship therefore you must be a US Citizen or Green Card Holder.The Healthcare Payer SME will work with a cross-functional…
368,26,Armed groups Expert,United Nations,"New York, NY",,The Group of Experts on the DRC established pursuant to Security Council resolution 1533 (2004) (“the Group”) consists of six experts with demonstrated…
369,27,IBM Z Mainframe Software Success Specialist,IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
370,28,Middle Office Specialist,UBS,"New York, NY",,"Support several Product classes: U.S Treasuries, Agencies, Treasury Bills, TIPS, Interest Rate Swaps, Options, Investment Grade & High Yield Corporate bonds,…"
371,29,"Associate Editor, P&C Specialist",Financial Times,"New York, NY (Midtown area)",,"Money-Media, a business division of the Financial Times, is looking for an associate editor for a growing publication covering the property and casualty…"
372,30,Practice Innovation Solutions Specialist,Cooley LLP,"New York, NY",,Cooley is seeking a Practice Innovation Solutions Specialist to join the Practice Innovation Services arm of the Knowledge Management team.
373,31,Data and Analytics Specialist [Hybrid],EquiLend,"New York, NY 10281 (Battery Park area)",,"As a Data and Analytics Specialist, your goal is to support the vision of the Global Head of the Division and help to drive product strategy, manage client…"
374,32,IBM Z Mainframe Software Success Specialist,IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
375,33,newISV Partner Specialist,IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
376,34,Machine Learning Operations Infrastructure Specialist,LSEG (London Stock Exchange Group),"New York, NY",,"Build and manage cloud infrastructure to support hosted AI/ML models.Develop, deploy and maintain tooling to support hosted AI/ML models and MLOps pipelines."
377,35,Data Specialist,New York Life Insurance Co,"New York, NY",,If you are ready for a challenging data specialist role in a fast-paced environment this position is for you.We are looking for a Data Specialist who possesses…
378,36,Lead Solution Sales Specialist- Data Mgmt.- North American F...,IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
379,37,newCorporate Communications - Senior Media Relations Profession...,IBM,"New York, NY 10001 (Chelsea area)",,"To think along with clients and sell.The Corporate Media Relations team is a centralized function that leads top-tier media engagement on behalf of IBM,…"
380,38,"Associate Editor, P&C Specialist",Financial Times,"New York, NY (Midtown area)",,"Money-Media, a business division of the Financial Times, is looking for an associate editor for a growing publication covering the property and casualty…"
381,39,Senior Security Controls Verification Specialist (US) - Wash...,TikTok,"New York, NY 10017 (Midtown area)",,"This role will assist in helping to research and pilot different tools, technologies, and analytic approaches to help find the best suitable methods for the…"
382,40,Amazon Connect Specialist Senior,Deloitte,"New York, NY",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
383,41,Sales Operations Specialist,Kensho,"New York, NY 10007 (Financial District area)",,"You will be responsible for organizing processes to enable our commercial team to focus on closing new business.Medical, Dental, and Vision insurance."
384,42,Program Integrity - Specialist Leader,Deloitte,"New York, NY",,"Perform day-to-day quantitative risk analysis including the development, maintenance, and operations of a suite of advanced analytical, econometric, and AI…"
385,43,Armed groups Expert,United Nations,"New York, NY",,The Group of Experts on the DRC established pursuant to Security Council resolution 1533 (2004) (“the Group”) consists of six experts with demonstrated…
386,44,newStorage Software Sales Specialist,IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
387,45,"Natural Language Processing Specialist (AI), University of F...",Greater New York Metropolitan Area Chapter,"New York, NY",,"As a member of the Academic Research Consulting and Services (ARCS) department, the NLP Specialist synergizes with existing specialists who provide expertise in…"
388,46,Program Integrity - Specialist Leader,Deloitte,"New York, NY",,"Perform day-to-day quantitative risk analysis including the development, maintenance, and operations of a suite of advanced analytical, econometric, and AI…"
389,47,AI/ML Specialist,"Amazon Web Services, Inc.","New York, NY",,10+ years of technology related sales or business development experience.BA/BS degree or equivalent experience required.
390,48,Machine Learning Operations Infrastructure Specialist,LSEG (London Stock Exchange Group),"New York, NY",,"Build and manage cloud infrastructure to support hosted AI/ML models.Develop, deploy and maintain tooling to support hosted AI/ML models and MLOps pipelines."
391,49,newISV Partner Specialist,IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
392,50,Senior Product Specialist - Hux,Deloitte,"New York, NY",,"We're combining data, decisioning and real-time delivery to build and manage customer data ecosystems that enable our clients to acquire, engage and retain…"
393,51,Lead Quantitative Analytics Specialist,WELLS FARGO BANK,"New York, NY",,"Wells Fargo Investment Portfolio (IP) manages the Company's Available-For-Sale (AFS) and Held-To-Maturity (HTM) securities and loan portfolios, and the…"
394,52,Data Specialist,New York Life Insurance Co,"New York, NY",,If you are ready for a challenging data specialist role in a fast-paced environment this position is for you.We are looking for a Data Specialist who possesses…
395,53,"Artificial Intelligence, Specialist Senior - Applied Artific...",Deloitte,"New York, NY",,"AI Specialist Seniors will Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence…"
396,54,Cloud Software Engineer Specialist,Accenture,"New York, NY",,"To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…"
397,55,"Principal Sales Specialist , Analytics","Amazon Web Services, Inc.","New York, NY+1 location",,7+ years of Enterprise technology-related sales or business development experience.5+ years of direct field experience working with enterprise analytic…
398,56,Lead Solution Sales Specialist- Data Mgmt.- North American F...,IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
399,57,Arms expert,United Nations,"New York, NY",,The Group of Experts on the DRC established pursuant to Security Council resolution 1533 (2004) (“the Group”) consists of six experts with demonstrated…
400,58,Technical Sales Specialist,Katana Graph,"Remote in New York, NY",,"Our technology excels in Intrusion Detection, Cybersecurity, AML, Fraud Detection, Root Cause Analysis, Supply Chain, Graph Neural Networks and Graph Analytics…"
401,59,Humanitarian Affairs Expert,United Nations,"New York, NY",,The Group of Experts on the DRC established pursuant to Security Council resolution 1533 (2004) (“the Group”) consists of six experts with demonstrated…
402,60,"Senior Specialist Solutions Architect, Small/Medium Business...","Amazon Web Services, Inc.","New York, NY",,"You will represent the voice of the customer in field engagements with AWS specialist sales, business development, and service teams."
403,61,Application Innovation Specialists,Microsoft,"New York, NY",,Microsoft is uniquely positioned to win “App Innovation” workloads to help with customer’s Digital Transformation journey.
404,62,newIBM Z HW Technical Sales Specialist,IBM,"New York, NY 10001 (Chelsea area)+6 locations",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
405,63,Lead Solution Sales Specialist- Data Mgmt.- North American F...,IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
406,64,ISV Partner Specialist (ISV Success Manager),IBM,"New York, NY 10001 (Chelsea area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
407,65,Humanitarian Affairs Expert,United Nations,"New York, NY",,The Group of Experts on the DRC established pursuant to Security Council resolution 1533 (2004) (“the Group”) consists of six experts with demonstrated…
408,66,Alternative Investments Sales Specialist,Morgan Stanley,"New York, NY",,The Wealth Management Business Development & Field Training organization supports the Firm’s Financial Advisors by managing the field sales support of non…
409,67,"Senior Manager, AI/ML Specialist Solutions Architecture","Amazon Web Services, Inc.","New York, NY",,"3+ years designing and deploying machine learning, deep learning and/or artificial intelligence solutions into enterprise environments."
410,68,Finance / Natural Resources Expert,United Nations,"New York, NY",,The Group of Experts on the DRC established pursuant to Security Council resolution 1533 (2004) (“the Group”) consists of six experts with demonstrated…
411,69,Arms expert,United Nations,"New York, NY",,The Group of Experts on the DRC established pursuant to Security Council resolution 1533 (2004) (“the Group”) consists of six experts with demonstrated…
412,70,Senior Machine Learning Scientist & NLP Expert,Olo,"Remote in New York, NY",,Olo is a leading on-demand commerce platform powering the restaurant industry’s digital transformation and personalizing the guest experience to maximize…
413,71,Senior Security Controls Verification Specialist (US) - Wash...,TikTok,"New York, NY 10017 (Midtown area)",,"This role will assist in helping to research and pilot different tools, technologies, and analytic approaches to help find the best suitable methods for the…"
414,72,SAP Test/Deployment Specialist,Accenture,"New York, NY",,"We even built myConcerto, a mix of SAP and Accenture that helps lead our clients to big wins.Demonstrate ability to cope with growing complexity and creativity…"
415,73,Product Specialist,Xaxis,"New York, NY 10007 (Financial District area)",,"We are seeking a Product Specialist to lead platform training and support initiatives that facilitate the growth of Copilot, our optimization product for Xaxis…"
416,74,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"New York, NY",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
417,75,Senior Machine Learning Scientist & NLP Expert,Olo,"Remote in New York, NY",,Olo is a leading on-demand commerce platform powering the restaurant industry’s digital transformation and personalizing the guest experience to maximize…
418,76,SAP Test/Deployment Specialist,Accenture,"New York, NY",,"We even built myConcerto, a mix of SAP and Accenture that helps lead our clients to big wins.Demonstrate ability to cope with growing complexity and creativity…"
419,77,Luxury Account Specialist,The RealReal,"Remote in New York, NY 10019",,"As an LAS, you will drive repeat business by acquiring consigned items from our existing clients.Base Pay PLUS uncapped commission."
420,78,newRetail Consignor Specialist,The RealReal,"New York, NY 10019 (Midtown area)+1 location",,"Bonus | Benefits | Perks.$500/month bonus (at target).18 days of Vacation paid (increases after 1st year).Sick time, holiday pay & volunteer time paid."
421,79,"Resales Specialist, Sales Associate",The RealReal,"New York, NY 10019 (Midtown area)",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
422,80,Customer Support Specialist,Vic.ai,"Remote in New York, NY",,"Be a Vic.ai product specialist, able to mentor other members of the company on functionality and customer workflows.Generous maternity and paternity leave."
423,81,Al Clinical Specialist - CV,Covera Health,"Remote in New York, NY+1 location",,"You will work with a growing multidisciplinary team of data scientists, statisticians, engineers, and researchers to leverage unique healthcare data (in the…"
424,82,"Client Support Specialist, White Glove Services",Yext,"New York, NY 10010 (NoMad area)+1 location",,"You will gain a comprehensive understanding of complex enterprise businesses' digital strategy/goals while providing personalized, consultative, and technical…"
425,83,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in New York, NY 10002",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
426,84,Inside Sales Account Executive (Luxury Specialist),The RealReal,"Hybrid remote in New York, NY 10019",,"As an Associate LS, you will drive new business by acquiring consigned items from our new clients.Base Pay PLUS uncapped commission."
427,85,Funding Specialist,Biz2Credit Inc,"New York, NY 10119 (Chelsea area)",,"Biz2X’s fully configurable SaaS platform incorporates artificial intelligence & machine learning to provide a full end-to-end solution in the SMB, Commercial,…"
428,86,Customer Support Specialist,WorkFusion,"New York, NY 10005 (Financial District area)",,"As a world leader in process automation for banking, financial services, and insurance, we offer an unrivaled digital workforce platform that enables…"
429,87,newCustomer Success Implementations Specialist,Boosted.ai,"Remote in New York, NY",,"Working with senior members of Boosted's management and product teams, you will be involved in setting up new accounts and onboarding new customers."
430,88,"newAssociate Specialist, Fine Jewelry & Watch",The RealReal,"New York, NY 10019 (Midtown area)",,Inspect consignments to ensure TRR condition and acceptance standards are met; utilizing reference guides and historical data.
431,89,"Marketing Specialist, Events",Dataminr,"Remote in New York, NY 10016",,"Dataminr puts real-time AI and public data to work for our clients, generating relevant and actionable alerts for global corporations, public sector agencies,…"
432,0,"Program Manager, AWS AI/ML Worldwide Specialist Organization","Amazon Web Services, Inc.","Seattle, WA",,3+ years experience in program or project management.Experience using data and metrics to drive improvements.
433,1,"AI/ML Specialist, BDSI","Amazon Web Services, Inc.","Seattle, WA",,10+ years of technology related sales or business development experience.BA/BS degree or equivalent experience required.
434,2,"Manager, Specialist Sales - Data & AI - Retail & Consumer Go...",Microsoft,"Seattle, WA 98105 (Ravenna area)",,"Coaches their team and/or other teams (e.g., account team unit (ATU), specialist team unit (STU)) on identifying and engaging decision makers and stakeholders…"
435,3,Cloud Specialist - Data & AI,Microsoft,"Redmond, WA 98052 (Overlake area)",,"By applying to this role, you will be considered for multiple opportunities within Microsoft across the United States.Develops joint proposal with partners."
436,4,Scientific Informatics Specialist,Accenture,"Seattle, WA 98101 (Downtown area)",,"Leveraging digital technologies such as automation, artificial intelligence, Internet of Things, analytics and cloud, in combination with a fundamental redesign…"
437,5,Principal AI/ML Specialist SA,"Amazon Web Services, Inc.","Bellevue, WA",,Degree in machine learning or related technical disciplines or equivalent industry experience.Deep expertise and practical hands-on skills in multiple machine…
438,6,AI Sales - Technical Sales Specialist,Intel,"Seattle, WA 98101 (Downtown area)",,"Responsible for working with the cloud account teams to ensure Intel AI SW optimizations are implemented in cloud instances, guiding ISVs to the appropriate…"
439,7,"Accessibility Specialist - Alexa Accessibility, Alexa Access...",Amazon.com Services LLC,"Seattle, WA",,"As the Alexa Accessibility specialist within our Alexa For Everyone team, you will own and facilitate our cross-Alexa accessibility program."
440,8,AI Specialist - Research Scientist,Facebook App,"Seattle, WA",,"Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational…"
441,9,"Development Lead Specialist, Deloitte Technology Academy",Deloitte,"Seattle, WA 98104 (Downtown area)",,"As a Specialist, you will actively support projects aligned to one or more DTA threads while driving connection across the broader team."
442,10,Artificial Intelligence Specialist,Accenture,"Seattle, WA 98101 (Downtown area)",,"The Artificial Intelligence Specialist will provide strategy, architecture, and guidance to govern the product development activities for the enhancement,…"
443,11,newMapping System Specialist,Cognizant,"Bothell, WA",,They work on issues submitted by end users of Maps or tests the location results of user queries submitted via Search (Web) or Maps interface.
444,12,AI Specialist - Software Engineer,Facebook App,"Bellevue, WA+2 locations",,The ideal candidate will have industry experience working on a range of problems.Apply relevant AI and machine learning techniques to build intelligent rich…
445,13,Cloud Software Engineer Specialist,Accenture,"Seattle, WA 98101 (Downtown area)",,"To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…"
446,14,Sr. AI/ML Specialist Solutions Architect,"Amazon Web Services, Inc.","Seattle, WA+1 location",,"3+ years of design, implementation, or consulting experience in applications or infrastructures.8+ years within specific technology domain areas (e.g. software…"
447,15,"Senior GTM Specialist, Amazon Connect","Amazon Web Services, Inc.","Seattle, WA+2 locations",,"7+ years contact center software experience (sales, marketing, business development, product management).If you have the right blend of passion, enthusiasm,…"
448,16,"Sr WW ProdApps GTM Specialist, AWS Business Development","Amazon Web Services, Inc.","Remote in Seattle, WA",,"7+ years contact center software experience (sales, marketing, business development, product management).If you have the right blend of passion, enthusiasm,…"
449,17,"AI/ML Specialist, West","Amazon Web Services, Inc.","Bellevue, WA",,10+ years of technology related sales or business development experience.BA/BS degree or equivalent experience required.
450,18,Director - Cloud Solution Specialist,Microsoft,"Redmond, WA 98052 (Overlake area)",,"This is a unique opportunity for a bold, customer oriented, strategic thinker to help identify unique prospects and execute Microsoft cloud deals that drive…"
451,19,RPA Developer - Senior Solution Specialist - Location Open,Deloitte,"Seattle, WA 98104 (Downtown area)+1 location",,Translate business requirements and processes into technical requirement and configuration settings specific to Cognitive Robotics Automation solutions.
452,20,"Cognos and AI Applications, Advisory Data & AI Tech Speciali...",IBM,"Seattle, WA 98101 (Downtown area)",,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
453,21,"AI/ML Specialist Solutions Architect , AI DevOps","Amazon Dev Center U.S., Inc.","Seattle, WA",,"3+ years of design, implementation, or consulting experience in applications or infrastructures.8+ years within specific technology domain areas (e.g. software…"
454,22,"AI/ML Specialist, Modernization","Amazon Web Services, Inc.","Seattle, WA",,10+ years of technology related sales or business development experience.BA/BS degree or equivalent experience required.
455,23,TMT/Telecommunications Cloud Transformation Specialist Maste...,Deloitte,"Seattle, WA 98104 (Downtown area)",,"We are poised to help clients shape their evolving business models, scale and transform their operations, modernize their processes and technologies, and…"
456,24,Google Cloud Architect Specialist Master,Deloitte,"Seattle, WA 98104 (Downtown area)",,"In partnership with other leaders in the firm, you will focus on developing, selling and delivering leading edge cloud solutions using Google Cloud and, as a…"
457,25,Solution Management Expert - Artificial Intelligence,SAP,"Remote in Bellevue, WA 98004",,Artificial Intelligence (AI) is the foundation for SAP's vision of helping businesses become an Intelligent Enterprise. 8+ years of related work experience.
