,Unnamed: 0,title,company,location,salary,summary
751,1,newBrand Designer,Monzo,Remote in London,,"You will work closely with other Brand Designers and also the Marketing team.Experience in designing for multi-channel campaigns, and seeing projects through…"
752,2,Product Designer,Hex Digital,London EC1M,,Translating and documenting insight from analysis into the overarching product and experience structure.Commercial experience working on product builds with…
753,3,newProduct Designer,"JPMorgan Chase Bank, N.A.",London,,"Work collaboratively in a multi-disciplinary team of researchers, product designer, technologists and business experts to create new customer-focused products…"
754,4,Lead Product Designer,Canva,Remote in London,,"Identify product design needs in the team, and eventually help to grow and lead a team of product designers.Partner with a Product Manager and Engineering lead…"
755,5,Product Designer,Ambassador Theatre Group,London,,"Working closely with the Product and Software Engineering teams and wider business, you will drive end-to-end user experience design across multiple products…"
756,6,Junior Product Designer - QuantumBlack Labs,McKinsey & Company,London,,Our products thrive on experimentation and iteration.... work alongside senior designers to create products and experiences that shape and define how advanced…
757,7,newProduct Designer,iTechmedia,London,,Product designers are embedded into cross-functional squads.Experience designing and shipping impactful mobile-first products.Yearly training budget of £1000.
758,8,newDIGITAL DESIGNER,Dr Martens,Hybrid remote in London,,Reporting to the Digital Design Lead you will work on a wide variety of graphic design projects across all Dr. Martens digital channels.
759,9,"Product Designer, WhatsApp",WhatsApp,London,,"Give and solicit feedback from designers and a broader product team in order to continually raise our bar for quality, while also taking on mentorship."
760,10,Visual Designer,Amazon UK Services Ltd.,London,,Own continuous improvement of all products delivered.Experience in visual design and motion graphics.Bachelor's degree in Graphic Design/relevant disciplines…
761,11,newfrog - Midweight Product Designer,Capgemini Invent,London,,Experience in getting involved in different stages of the product design process.Deliver high quality design work within a multi-disciplinary team delivering…
762,12,Product Designer,Meta,London,,"Give and solicit feedback from designers and a broader product team in order to continually raise our bar for quality, while also taking on mentorship."
763,13,Product Designer,MMT Digital,London,,"Collaboration – with product managers and engineers at every phase of the product development process, from initial problem space to being embedded in Squads."
764,14,"UX Designer, YouTube Shopping",YouTube,London,,"Collaborate with other Shopping designers to drive design excellence.Bachelor's degree in Design (e.g. interaction, graphic, visual communications, product,…"
765,15,Senior Product Designer,Joseph Joseph,London SE1,,Collaborating closely with other designers in the team.Strong product development experience with a proven track record of success.
766,16,newDigital Designer - UX/UI/Product,Cappfinity,Remote in London,"Up to £50,000 a year",Evangelise user-centred design best practices to the standard expected by modern consumers; striving to create product experiences which are highly usable and…
767,17,Middleweight Product Designer,Brewdog Plc,Remote in London EC1V,,"A passion for digital product design, typography and potentially digital illustration.We are currently creating a new Design System to be implemented across…"
768,18,newASSISTANT FOOTWEAR DESIGNER - ORIGINALS,Dr Martens,London,,"Assisting with product presentations – from concept to final review on all delegated projects.Creating on trend images, materials and colour presentations on…"
769,19,newfrog - Brand Designer,Capgemini Invent,London,,"Concept and collaborate with strategy, creative, product and marketing to execute design work.Frog partners with customer-centric enterprises to drive…"
770,20,Product Designer - Marquee,Goldman Sachs,London EC4A,,"We are looking for a product designer who enjoys translating complex user needs into intuitive, simple and impactful products."
771,21,newDigital Designer - Creative,Cappfinity,Remote in London,"Up to £45,000 a year","As a secondary focus, there may on occasion be opportunities to support design projects for our Product Design Team to enhance and augment our suite of software…"
772,22,"UX Designer, Chrome for iOS",Google,London,,"Experience with design systems that work across a product.Bachelor's degree in Design (e.g., interaction, graphic, visual communications, product, industrial,…"
773,23,Digital Product Designer,The AA,London,"£55,000 a year","Working as a designer for our product team, you will need to always be keen to understand customer needs and behaviour.Discounted home and motor insurance."
774,24,CAD Designer - Apprentice,Subsea 7,London,,"Maintain communication with the Drawing Office Manager, in combination with lead and senior designers where appropriate, to ensure all project tasks are on…"
775,25,"Product Manager, Permissions, Chrome",Google,London,,"Experience in product management, setting product direction, driving goals, and executing roadmaps.Experience in a role managing either product or engineering…"
776,26,"Product Manager, Search Journeys",Google,Remote in London,,Lead early stage product(s).Collaborate with Program Managers and Engineers to drive product execution and cross-functional alignment among relevant…
777,27,"Bow & Arrow, Digital Product Designer",Accenture,London,,"As a Designer you are here to bring strategic design thinking and excellent execution to the delivery of every project, from early-stage idea generation until…"
778,28,Digital Product Designer,LEGO,Hybrid remote in London,,The product team is responsible for developing new ways of presenting and selling LEGO products and experiences across our digital channels.
779,29,UX Designer,Holland & Barrett,Remote in London,,Working with our product managers to record all functional requirements for our developers.Using this information you will identify and design new…
780,30,Product Designer (Studio),Moonpig.com,Hybrid remote in London,,"Developing scribbles, user journey maps, wireframes, mockups and other assets, to design simple user flows and improve the usability of our products."
781,31,newInteraction Designer,Siemens,London,,Measuring recently released product features to establish benchmarks and identify potential areas of improvement.
782,32,Midweight Designer,Toaster,Remote in London,,Knowledge of current technologies and products influencing the creative landscape.A minimum of 2 years experience working in a designer role.
783,33,"newSenior Brand Designer, Illustration & Motion Graphics",Monzo,Remote in London,,"Bring feature launches and new products to life.Push our visual brand language to the next level.You make well-reasoned design decisions understanding colour,…"
784,34,Designer,IA Interior Architects,London,,"Oversee tasks and provide feedback on work product.Our clients in diverse markets worldwide require high-performance, visually compelling and sustainable…"
785,35,frog - Senior Product Designer,Capgemini Invent,London,,Ideally experience of taking a product to market by working closely with developers and optimising the performance of that product over time through testing and…
786,36,newJunior Furniture Designer,Marks & Spencer,London,,Work with the Designer to deliver the global product direction.Participates in department fit sessions making recommendations to deliver the best product.
787,37,Freelance CAD Designer,Taylor & Hart,Remote in London,,"They are highly knowledgeable in CAD and use their talent, experience and people skills to ensure every product designed is perfectly created with love and…"
788,38,UX/UI Product Designer / Interaction Designer,BT,Hybrid remote in London,,"Improve the user experience of a product from conception to launch – Through collaboration & partnership with product managers, engineers, user researchers and…"
789,39,Product Designer - Services (International),Apple,London,,"Demonstrable experience within product design & with a focus on mobile apps and services.A passion for Apple, its products, and its customers."
790,40,"UI / UX Product Designer, Deloitte Ventures, Consulting, Lon...",Deloitte,London,,"Experience working on a digital product at scale, with both engineers and product/project managers.Good industry knowledge and an interest in product design."
791,41,Product Designer (Home Buying),Moneybox,London,,"Full stack product design, you will support the lead designer with all aspects of the user experience.Gain a deep understanding of the Moneybox products and…"
792,42,newKitchen Designer Trainee,Benchmarx Kitchens & Joinery,Battersea+3 locations,"£20,000 - £24,000 a year","Alternatively, why not join on a 12 month Apprenticeship programme, pulling together CAD training, inspiration design and product knowledge training to provide…"
793,43,"newSenior Product Designer, UI/UX",NatWest Group,London,,Experience of developing customer facing digital applications and products and in launching customer focused digital products.A background in user research.
794,44,"Senior Interaction Designer, Retail Advertiser UX",Google,London,,"You’ll collaborate closely with UX researchers, UX writers, product managers, and software engineers to support retail advertisers to create the best ad…"
795,45,Product Manager - Planetrics & Vivid Economics,McKinsey & Company,London,,"In this role, you will develop and communicate a product roadmap including defining MVP for new products.You will own the execution and delivery of one or more…"
796,46,Freelance Menswear Designer,Dobson Welch,London,£250 - £270 a day,Looking for a Menswear Casualwear designer with recent Menswear high street woven design experience ( bottoms and denim must haves ) to cover multi-product .
797,47,newAssistant Designer,Marks & Spencer,London,,"Knowledge of trend interpretation, current competitive marketplace, and product design.Experience in briefing and specifying direct design sourced product,…"
798,48,Product Designer,Genflow,Hybrid remote in London WC1A,,Can support the product team in making decisions on new features for our existing products and help to define the UX of changes to our products.
799,49,newDigital Designer - Nationwide Publisher - £40k - London,Propel,London,"£40,000 a year","Design email templates for various customer engagement pathways including lead generation marketing, newsletters and product updates."
800,50,frog - Midweight Service Designer,Capgemini Invent,London,,Support the delivery of complex service and product design projects.You’ll be responsible for delivering against our multidisciplinary approach to designing…
801,51,Product Designer - UK (Remote),Echobox,Remote in London,,"3+ years experience in a design related role working on digital products.Design and continuously improve elegant, intuitive and novel user interfaces for all…"
802,52,Product Designer,Facebook App,London,,"Proactively solicit and provide feedback from designers and a broader product team in order to continually raise our bar for quality, while also taking on…"
803,53,newSenior Product Designer - Chase UK,"JPMorgan Chase Bank, N.A.",London,,"Work collaboratively in a multi-disciplinary team of researchers, product designers, technologists and business experts to create new customer-focused products…"
804,54,"Product Manager, Google Cloud",Google,London,,Meet with users and stakeholders to discuss product requirements and validate product roadmap.Coordinate an effective internal product communication and…
805,55,newVisual Designer,GiffGaff,Uxbridge,,"Ready to collaborate, and build relationships with various product teams and UX designers.A visual and verbal storyteller, generate emotion, and visual…"
806,56,newWomenswear Designer,Dobson Welch,Harrow,"£30,000 - £35,000 a year","They are searching for a softs designer to cover dresses, blouses, skirts for young fashion retailers.MUST-HAVES TO BE SHORTLISTED."
807,57,"User Researcher, Growth",Spotify,Remote in London,,"You have the experience of working with multidisciplinary teams including data and behavioral scientists, designers, marketers, engineers and product managers."
808,58,Product Designer,Unibuddy,London,"£55,000 - £65,000 a year","Working closely with other designers to ensure cohesive experiences across all of our product lines.We partner closely with Product and Engineering, taking a …"
809,59,Product Designer,Switchd,London,,"Have experience working on a good number of projects in a product in design role, ideally product design.Understand how users might interact with the product."
810,60,Product brand designer,PK,London,,5+ years of iterative product design within agile product teams.Qualitative / Quantitative data driven growth of established products.
811,61,Growth Product Designer,Perlego,Temporarily Remote in London,,A confident Product Designer - with your 3+ years of experience in product design role (preferably D2C) you have shaped the design of world-class products in a…
812,62,Product/Industrial Designer- Mid Weight,MOO,Temporarily Remote in London,,"A highly compelling portfolio of innovative & creative design work, preferably across product types and materials."
813,63,Experience Designer,Transport for London,London,,Provide design subject matter expertise and insight to product managers to ensure roadmaps are optimally informed and that user needs and behaviours are…
814,64,Urgent Denim Designer Wanted,Dobson Welch,Remote in London,,Are looking for a well versed and experienced Senior Denim Designer to join them to design and develop denim product to their customers who range from on trend…
815,65,newJunior Designer,Give A Grad A Go,Hybrid remote in Greater London+1 location,,£70 monthly product allocation.Using your creative mind to come up with new pitch ideas to showcase products and services.Annual performance bonus each year.
816,66,Product Designer,Consortia,Remote in London,,"Collaborate with developers and product.The problem they are trying to solve is complex and multi-faceted, therefore requiring someone who understands complex…"
817,67,newUX Designer - Associate,"JPMorgan Chase Bank, N.A.",Hybrid remote in London,,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
818,68,Product Designer,Professional Technical Recruitment,London,,"Development of whole products as well as mechanisms and sub-assemblies.On top of a basic salary of up to £40,000, the company are offering 20 days holiday plus…"
819,69,Assistant Digital Designer,Burberry,London,,"Experience in a design position within an agency or product business.Work in collaboration with other designers and Art Directors, ideating and producing…"
820,70,frog - Lead Product Designer,Capgemini Invent,Remote in London,,Experience of taking a product to market by working closely with developers and optimising the performance of that product over time through testing and…
821,71,newMid-level interior designer,Soane Britain,Hybrid remote in London,,"When necessary, deputise for the senior interior designer.Soane Britain’s client list includes international interior designers, decorators and architects."
822,72,Product Design Intern,Workday,London,,You’ll work closely with senior product designers on various key features across the Peakon platform and mobile apps.
823,73,Junior Architectural Designer,Wework,London,,"Ensure design deliverables adhere to product standards and any quality assurance policies and procedures for design, documentation and project management."
824,74,"Product Manager, Google Endpoint Management",Google,London,,"Experience in product delivery with cross-functional teams and stakeholder management.Ability to evolve product strategy based on research, data, and industry…"
825,75,newSales Associate TK Maxx Lewisham,TK Maxx,London,,"Various hours available, Monday to Sunday.We offer great rewards, a range of contracts, a competitive rate of pay, staff discounts and various other incentives…"
826,76,Product Designer,Just eat Takeaway.com,Temporarily Remote in London,,"2+ experience as a product designer, UX designer, interaction designer, or similar role.Deep experience designing interfaces for web-based/mobile products and…"
827,77,newUser Interface (UI) Designer,"JPMorgan Chase Bank, N.A.",Hybrid remote in London,,"Develop product knowledge, business and technical expertise.Actively participate in visual design strategy and product definition, roadmap planning in a…"
828,78,Junior Animator,QA Limited,London,,"You’ll focus on the designs, creation and animation of 2D vector-based graphics for a range of digital products."
829,79,"Product Designer, Reality Labs",Meta,London,,"Evidence of strategic product thinking with the ability to develop product goals, identify opportunities in a global market, and make decisions based on the…"
830,80,Leather Designer,Alfred Dunhill,London,,To liaise continually with menswear and hard product designers to ensure synergy between all product categories.
831,81,Digital Product Designer,BrewDog Retail,Remote in London,,"We are currently creating a new Design System to be implemented across all digital products.Collaborative, you'll be working closely with the Design lead,…"
832,82,Ads Product Manager,Google,London,,"Experience in the product development lifecycle including strategy, requirements, development, and launch.Experience in data and driving data-driven decision…"
833,83,Designer - Women's Ready to Wear,Purdey,London,,Follow-up refinements – liaise with product development and merchandising on any post-presentation modifications and update design records and colleagues.
834,84,Product Owner - Tyl by NatWest,Tyl,London,,"Familiarity with digital product management techniques, such as Lean start-up.From home working to job sharing, visit the remote and flexible working page on…"
835,85,Agile@UBS Stream Designer,UBS,London,,"Design in detail the target crews, pods, chapters and CoEs, including product and organizational structure, in close alignment with the stream and crew…"
836,86,Product Designer,Qogita,Remote in London,,A product designer with at least 2+ years of experience crafting digital experiences that have been released to market (portfolio required).
837,87,Knitwear Designer,Jigsaw,London TW9,,"Design the knit and some jersey product working closely with wovens designers to ensure the collection is balanced and cohesive throughout, meeting critical…"
838,88,Apple Media Products -Digital Product Designer,Apple,London,,"You’re comfortable leading projects, amending the process along the way - if needed - and collaborating with the teams involved (from engineering to product…"
839,89,"Product Manager, Android Enterprise, Form Factors",Google,London,,"Experience in product delivery with cross-functional teams and stakeholder management.Ability to evolve product strategy based on research, data, and industry…"
840,90,newEMEIA FSO Creative Designer,EY,London E14,,"Guide, coach and assist other designers.Manage vendor relationships, and works with external vendors regarding the coordination of production for external…"
841,91,"Product Manager, WhatsApp",WhatsApp,London,,"Drive product development from small features to entirely new products.Experience of going through a full product lifecycle, integrating customer feedback into…"
842,92,Junior Interior Designer,Perkins+Will,London E1,,"Research products and material specifications and Investigate suitability for use and maintenance.Ability to undertake on-going research of furniture systems,…"
843,93,Knitwear Designer,Jigsaw,London TW9,,"Design the knit and some jersey product working closely with wovens designers to ensure the collection is balanced and cohesive throughout, meeting critical…"
844,94,Digital Designer - Spark44,Accenture,London,,Competitive Salary and Package (dependent on experience).Both brands are continually striving to offer the best online experiences for their customers and…
845,95,Digital Product Designer,Burberry,London,,"As Digital Product Designer, you'll work on all aspects of the product design process.In this role, the right candidate will play a key role in shaping the…"
846,96,"Visual Designer, YouTube",YouTube,London,,"Collaborate with other designers to drive design and product excellence.Bachelor's degree in Design (e.g., interaction, graphic, visual communications, product…"
847,97,Senior/Lead Digital Product Designer,Compuco,Remote in London E2,"£30,000 - £52,000 a year",You will set overall direction and provide mentorship to our mid level designers working cross product and platform to unify our approach and strategy to…
848,98,Product Designer,muzmatch,Temporarily Remote in London,"£35,000 - £65,000 a year","2+ years of experience as a product designer, UX/UI designer, interaction designer of cross-platform experiences.Demonstrated experience creating B2C products."
849,99,newProduct Designer,Billion Dollar Boy,London WC1R,,"Work in a cross-functional product squad.This includes developing beautiful designs, validated through user research and driving your future vision for the…"
850,100,"Urban Outfitters Designer, Shirts & Knitwear - London, UK",URBN UK Limited,London E1,,"Experience designing knitwear & woven product.Proven track record of delivering in season product.Designing products with an awareness of price architecture,…"
851,101,Product Designer,Profound Digital,Temporarily Remote in London SW1A,,Here you’ll work closely with their design teams as well as the product development team to create and finesse experience-rich products and features.
852,102,Industrial Product Designer,Samsung Electronics,London,,Take a leading role in product design projects (sponsored by HQ) and handle the conceptualisation and development of new product design ranging from the current…
853,103,Womenswear Designer - Jersey,Dobson Welch,London,"£30,000 - £40,000 a year",3 to 4 years + recent experience working in womenswear high street supply designing jersey product across high street retail ( which will need to also recently…
854,104,newJUNIOR GRAPHIC DESIGNER,Monsoon,London W11,,"A generous staff discount with up to 50% discount on our products.Our story began with one man and his vision; to bring vibrant, colourful, hand-crafted…"
855,105,"Interaction Designer, Publishers UX",Google,Remote in London,,"In this role, you will be working within a team of UX designers, quantitative/qualitative researchers, and UX writers, partner with product and engineering…"
856,106,Senior Creative Designer - TikTok LIVE,TikTok,London,,"Understanding creative, design, and product operation processes.Support EU TikTok LIVE operation visual design, include promotion campaigns, email templates…"
857,107,Digital Designer - Chase UK,"JPMorgan Chase Bank, N.A.",London,,Working closely with the other Digital Designers and the core Design Team you will be responsible for producing and assisting in the creation and delivery of a…
858,108,newBrand Designer,Red Sift,London W1F,,"Ability to build genuine connections with product, content and partner marketing.Video editing experience (Premiere Pro, After Effects) a must to support our…"
859,109,Product Designer,Holland & Barrett,Remote in London,,Experience in designing for app-based products.You know the impact of clear and thoughtful communication and you'll work directly with engineers to bring the…
860,110,Product Designer,GEEIQ,London W1S,,Partner with product owners and engineers to oversee the user experience of new features and products from conception until launch.
861,111,Product Designer,Workday,Remote in London,,"Collaborate with other designers on key features for the Peakon platform and mobile apps.Design with accessibility in mind, being aware of key requirements and…"
862,112,Junior Digital Designer - Spark44,Accenture,London,,Competitive Salary and Package (dependent on experience).You will also be expected to develop long-term strategic initiatives for both brands.
863,113,Designer,Finndon,London,,Generate ideas to portray concepts and advertise products/services and be confident enough to discuss ideas and present designs to other team members.
864,114,Product Designer,POP,London,,Start to develop a first-hand understanding of the challenges faced by our key users by taking part in your first user research session(s).
865,115,"Senior Product Designer (Remote, Europe)",Shopify,Remote in London,,"Experience collaborating closely with multiple disciplines including product and engineering.You will work closely with engineers, product managers, product…"
866,116,newLead Product Designer,The AA,London,,"Manage a small team of designers and support their ongoing development.Work closely with senior stakeholders, product teams, content specialists and insights…"
867,117,Staff Designer,Visa,London,,An online portfolio that demonstrates outstanding product and system thinking.Ability to self-manage time and work independently or as part of a product team.
868,118,Digital Designer,Radancy,London,,"We are looking for someone who can use our unique modular design system to create branded solutions for our clients, from initial brief and concepts through to…"
869,119,Product Designer,Brit Group Services,London,,Work with product leadership and tech.Deliverables to ensure design intent is translated into the implemented product.Enhancements that realise value fast.
870,120,UX Designer- GAMMA,Boston Consulting Group,London,,"A career in design at BCG involves bringing deep strategic, user experience and visual expertise into product development, helping to deliver breakthrough…"
871,121,"newDesigner, Disney Licensed Fashion, Parental Cover","Disney Parks, Experiences and Products",London,,"Experience in designing programs for licensed products, beneficial.Work closely with product teams, designers and artists to ensure the character and franchise…"
872,122,Product Designer,Salt Recruitment,Greater London,,"Focus on all levels of detail to create engaging experiences by building customer journey maps, detailed interaction designs and micro-interactions that support…"
873,123,"Visual Designer, Corporate & Investment Bank, Associate","JPMorgan Chase Bank, N.A.",London,,Create and evolve the visual design language for the products we work on while maintaining awareness of the larger ecosystem of product and design standards.
874,124,Womenswear Designer - Wovens,Jigsaw,London TW9,,Significant experience in a womenswear designer role in the premium sector.Work on prints and trims for the collection in collaboration with the print designer…
875,125,"User Experience Researcher, Accessibility, Fitbit Mobile",Google,London,,"Experience working on a UX team with product management and engineering partners, and as a part of the product development process."
876,126,newGraphic Designer (12 month FTC),New Look,London W1W,,The dynamic creative hub that sets the vision and inspiration behind the product.Previous experience as a womenswear graphic designer within a fashion company/…
877,127,UX Product Designer,Thomas Ren Associates,London,,Job Description No job description…
878,128,Product Designer,Tessian,London,,Prefers building new products over optimising old ones.Has experience closely partnering with product managers to develop the strategy and rationale for…
879,129,newDesign Intern,Hudl,London,,Meet designers 1:1 to learn about their experience in the field and what product design means to them.Working with a designer on their activities for a sprint.
880,130,Senior Product Designer,Back Market,Remote in London,,"As a Mid-weight Product Designer, you’ll autonomously contribute to the design vision for key areas of our journey and create positive relationships with…"
881,131,Lead Product Designer UX/UI,CogX,Hybrid remote in London W1B,,"Create impactful designs that capture and promote our company vision.Support the Product, Design, Event and Marketing team."
882,132,Product Designer - 226,Rocket Lawyer,London,,We believe in innovative hybrid-designers who are fully capable of owning each stage of product design.Passion for user research and metrics that track product…
883,133,Senior Product Designer,Progression,Remote in London E1,,"Worked in cross-functional product teams at an early stage in a product's lifecycle.Above all, fantastically executed product decisions and UI."
884,134,Product Designer (UX/UI),Lytt,Remote in London,,"Verifying product compliance with design and usability standards.Producing/updating design system, documents & standards.Proven experience in UI Design."
885,135,Senior Product Designer,Monzo,London,"£70,000 a year",Previous experience mentoring designers is a big plus.You'll lead design for a product area.You'll be embedded in a cross-functional product squad.
886,136,newVisual designer,Canonical - Jobs,Remote in London,,"We are looking for an expert Visual Designer who is fluent in current design thinking, with an appetite for technology and innovation, and who wants be part of…"
887,137,newProduct Designer,ProQuo AI,London W6,,You will contribute to improvements on the product design system within the design team.A creative portfolio that demonstrates your ability to create engaging…
888,138,newJunior Communication Designer / Junior Graphic Designer,Kadence International,Remote in London,,"A graphic designer with strong information design and visualization skills, including typography and layout.Experience: This is an entry-level/junior position…"
889,139,Technical Data Product Manager,MARS,London W1D,,"Strong technical experience data-powered products as either a product manager, product designer, engineer, data analyst, data scientist, or business analyst."
890,140,Product Designer,Seatfrog,Remote in London E1,,"Work closely with product management to help define, validate and translate our product roadmap into simple, well crafted features that help meet our business…"
891,141,"newUX Writer, Google Play",Google,London,,"Experience working in a UX team and a product design environment in close collaboration with Design, Research, Product Management, and Engineering teams as part…"
892,142,Product Designer/ Remote,GCS Recruitment Specialists Ltd,Remote in London,£600 - £650 a day,"Experience across end-to-end (UX and UI) product design, delivering amazing digital products.You will be accountable for every feature you design - from the…"
893,143,newJersey Designer - Ladieswear,TRP Recruitment,London,"£35,000 a year",Create and develop product designs tailored to the company's portfolio of customers.Someone who can drive jersey product development with a commercial eye for…
894,144,newProduct Designer (Subscriber Engagement),The Economist Newspaper Limited,Hybrid remote in London E14,,"You have some experience iterating or launching products by working collaboratively with engineers, product managers and other designers in an agile way."
895,145,newfrog - Senior Motion Designer,Capgemini Invent,London,,"Ideate and execute cutting edge creative work within multi-disciplinary teams, to tell powerful stories that bring to life propositions and products for…"
896,146,Product Manager - QuantumBlack Labs,McKinsey & Company,London,,"Experience leading interdisciplinary teams (e.g. designers, engineers).You will be a part of QuantumBlack Labs in London and will work in a team of software…"
897,147,CRO Product Designer (London or Remote -2/+2GMT),Atom Learning,Remote in London,,"Experience carrying out CRO activities in collaboration with digital, product, and UX teams.You’ll be working across our digital channels to support the…"
898,148,Product Owner,NatWest Group,London,,"Extensive knowledge of commercial plastic product offering and associated fraud landscape.From home working to job sharing, visit the remote and flexible…"
899,149,Web Designer,GIMO,Waterloo,,The role will include turning product requirements into highly intuitive and polished designs for desktop and mobile web applications.
900,0,Product Designer,Duolingo,"New York, NY",,Work collaboratively with other designers to develop and expand product design patterns.Help engineers and product managers define both the long-term strategy…
901,1,"Product Designer, Spotify for Artists",Spotify,"Remote in New York, NY+6 locations",,Lead design projects across the entire product lifecycle and multiple product launches.Provide design thinking and leadership to develop the right product…
902,2,"Product Designer, Online Checkout",Square,"New York, NY+1 location",,"Create and collaborate on the product strategy with the product team.A portfolio of product design work on which you were the primary designer, with moderate…"
903,3,Product Designer (remote),Match,"Remote in New York, NY",,"You’ll lead projects across the entire product lifecycle.You will use excellent communication skills to share your work with product partners, design peers and…"
904,4,"Associate Product Designer, Viewing Experience, Peacock",NBCUniversal,"New York, NY 10112 (Midtown area)+5 locations",,"Work closely with other product designers and product managers to understand goals for content discovery around the homepage, live video, playlists, search,…"
905,5,Junior Product Designer,The Brigade,"Portland, NY",,Experience as a product designer at a digital product agency or consultancy.Collaborate on designing considered brand systems and original product creative…
906,6,Product Designer,Runway AI,"New York, NY",,Design experience working with engineering teams shipping products.Experience delivering and iterating product features and close collaboration with…
907,7,"Flutter Product Manager, iOS and Design Agencies",Google,"Hybrid remote in New York, NY",,"Lead Flutter product management and development efforts for platforms (i.e., iOS and macOS).Experience driving product direction, go-to-market strategy, and…"
908,8,Senior Product Designer,Fitch Group,"Kingdom, NY",,"We are looking for our first product designers to ideate, design and prototype brand new products, features, and lines of business."
909,9,Product Designer (Contract),Atomic,"Remote in New York, NY",,We are on the hunt for a product designer to work directly with our Head of Product to build a Fintech app focused on retail trading!
910,10,Product Designer,The Brigade,"Portland, NY",,Experience as a product designer at a digital product agency or consultancy.You have significant experience as a product designer at a digital product agency …
911,11,newVisual Product Designer,Publicis Sapient,"New York, NY",,"We are multiskilled thinkers, computational designers, environmental designers, researchers, and architects.We help unlock value through a start-up mindset and…"
912,12,CWM – PWM - UX/UI Designer - Associate - New York City,Goldman Sachs,"New York, NY 10282 (Battery Park area)+5 locations",,Seeing product additions/enhancements from concept or research to deployment and optimization.A track record of designing product that has been shipped …
913,13,"Product Designer II, Disney+",Disney Streaming,"New York, NY+2 locations",,"Focus on UI, product branding, and content presentation.Collaborate with fellow designers (UX, visual, motion/prototypers) to help evolve the design language…"
914,14,Product Designer,Constrafor,"Remote in New York, NY",,Constrafor is looking for exceptional product designer to help shape the face of the product and create world-class experiences for our customers.
915,15,newUX Designer,Amazon.com Services LLC,"New York, NY+18 locations",,Experience designing digital advertising solutions or enterprise products.Experience with designing products for global markets.
916,16,Product Designer,CBS,"New York, NY 10036 (Midtown area)",,"Work with designers, product and engineering teams to ensure the design system is implemented to a quality standard."
917,17,Product Designer II,Xandr,"New York, NY",,"Xandr, its products and its executives have received several prestigious awards.The Product Design Team is responsible for delivering products that will shape…"
918,18,Product Designer,Fitch Group,"New York, NY",,Mastery of product design tools such as Figma and Sketch.5+ years of experience working as a UX/UI designer.Contribute components to the Central Design System…
919,19,newProduct Designer,Go2Andaman,"New York, NY",,"Craft every detail of new product features, from idea to UX to pixel-perfect execution.Design product concepts that balance vision, craft, speed, and business…"
920,20,Product Designer II - Safety,Uber,"New York, NY 10007 (Financial District area)+1 location",,Design artifacts that provide the right level of detail at each stage of the product development process — from presentations that communicate design strategy…
921,21,Product Designer,Monument,"New York, NY",,Experience collaborating with engineers to launch and iterate on mobile products.You'll split your time across user research and product design.
922,22,Product Designer,New Visions Central Office,"Remote in New York, NY",,Collaborate closely with product managers to define features and contribute to the overall direction of your product area.
923,23,Product Designer,the NBA,"New York, NY 10022 (Midtown area)",,A data-informed product design approach.3+ years of product design experience across mobile and web on consumer-focused projects.
924,24,Product Designer II,AT&T,"New York, NY",,"Xandr, its products and its executives have received several prestigious awards.The Product Design Team is responsible for delivering products that will shape…"
925,25,Staff Product Designer (Remote),Quizlet,"Remote in New York, NY",,Be a lead designer overseeing one of Quizlet’s core study products.Experience working closely with product management and engineering teams.
926,26,Product Designer,Casebook,"Remote in New York, NY 10001",,3+ years’ experience on the job as a full-time UX designer.You’ll participate in every part of the design process and be a vital part of Casebook’s product…
927,27,Product Designer (Remote),charity: water,Remote in New York State,,Informing and participating in product decisions from definition to launch.The Product team is a sophisticated group of product managers and designers that…
928,28,newSenior Product Designer,"JPMorgan Chase Bank, N.A.","New York, NY+3 locations",,"3-5+ years of digital product design experience.You will collaborate with a multi-disciplinary team that includes researchers, content writers, product…"
929,29,Contractor - Graphic Designer - On Product Marketing,American Eagle Outfitters,"New York, NY",,Support the Sr Designer in the creation of all on-product marketing from concept to delivery.TEMP POSITION TITLE: Contractor Graphic Designer - On-Product…
930,30,Junior Product Designer,Copilot,"New York, NY",,Working closely with our product team and contributing to the product’s roadmap.➤ 1+ years of practical experience of product design.
931,31,Product Designer,Wework,"New York, NY",,"We’re looking for a self-starting product designer fluent in their design craft, who has an infectiously positive attitude to create high-impact work across our…"
932,32,newSenior Product Designer ﹣ SNKRS / s23NYC,Nike,"New York, NY",,"Strong understanding of product thinking, interaction design and execution.Working closely and collaboratively with a cross-functional team of producers,…"
933,33,"Senior Product Designer, Financial Services",Cash App,"New York, NY+1 location",,"Our product designers take a product, feature, or experience from ideation to production.Experience leading other designers, providing feedback and directing…"
934,34,"newSnr UX Researcher, Customer Experience",PayPal,"Remote in New York, NY 10018",,Your insights and understanding of customer needs and pain points during negative moments will inform how we improve existing products and think differently…
935,35,"newSenior Product Designer, Olo Pay",Olo,"Remote in New York, NY 10012+1 location",,"Reporting to the Director of Product Management, you will work cross-functionally with other designers, product managers and engineers to build out the Olo Pay…"
936,36,UX Researcher,Morgan Stanley,"New York, NY",,"Continue evolving our collaboration with designers, technologists, product managers, and marketers to translate insights that inform execution and pipeline…"
