,Unnamed: 0,title,company,location,salary,summary
813,71,Interaction Designer,Siemens,London,,It is assumed that the candidate will be an experienced designer with several years of relevant work experience.
814,72,Middleweight Product Designer,Brewdog Plc,Remote in London EC1V,,Our Digital Product Designer will help to BrewDog sites and apps with the intent to become class leading customer experience.
815,73,UX Designer,Go Instore,London EC2A,,"You’ll work alongside the product designers, product managers, data analysts, developers and our business teams - to define our product roadmap and bring your…"
816,74,UX Designer,Shell,London,,"Getting involved at every stage, from discovery and design, executing and optimising, at scale.Professional experience in agency side and client-side…"
817,75,UX/UI Designer,Hush,Hybrid remote in London SW8,,Whist firmly embedded in the Creative team you will also work extremely closely with the eCommerce team and UX functions.Content user journeys and signposting.
818,76,newUX/UI Designer,Sweaty Betty,London SW6,,"Work with our UX Lead, UX Researcher, Digital Product Owners and our development team to ideate, prototype, design and deliver mobile-first digital experiences…"
819,77,"Senior Product Designer, UI/UX",NatWest Group,London,,"From home working to job sharing, visit the remote and flexible working page on our website to find out more.Producing journey maps, UX wireframes, hi-fidelity…"
820,78,User Experience Designer,Standard Chartered,Remote in London,,"Conduct research, workshops, drive insights, create personas, work on user journeys, and validate outputs in our offices all over the world."
821,79,"Senior UX Designer, Design Systems",Guardian News & Media,Remote in London N1,,We are recruiting a Senior User Experience Designer to help us develop a collection of accessible elements and establish design standards across all Guardian…
822,80,Product Designer - UK (Remote),Echobox,Remote in London,,You will work closely with our Product team and Software Engineers to understand our users and design beautiful experiences for Echobox products.
823,81,"Middleweight Product Designer, UI/UX",NatWest Group,London,,"From home working to job sharing, visit the remote and flexible working page on our website to find out more.You’ll provide high quality designs which meet the…"
824,82,Digital Designer,Radancy,London,,"We are looking for someone who can use our unique modular design system to create branded solutions for our clients, from initial brief and concepts through to…"
825,83,Midweight Graphic Designer,NJI Media,Remote in London EC1N,,"Collaborate with crazy talented designers across the globe.The right candidate possesses a refined taste regardless of the platform, a penchant for the daring…"
826,84,newUI Designer,The AA,London,,"You will work alongside, and collaborate with, other talented designers, content editors, product owners and developers to deliver an excellent customer…"
827,85,UX Designer,Dunelm,Remote in London,,"You will also be the voice of UX within the crew, ensuring the customer's voice is heard, that the crew is data-driven and focus on design thinking while…"
828,86,Junior/Mid-Level UI/UX Designer,Sports Interactive,Remote in London,,"Collaborating with the UI and Games Design teams you will be assisting in the improvements being made for both the visual design and the UI, with a specific…"
829,87,Designer,The ASO Co,London,,"Mentoring other designers and providing constructive feedback.Producing outstanding, performance-driven creative for the app stores and for digital display …"
830,88,UX Designer,Qumata Group Ltd,London,,"This can be used to save applicants hours filling out long insurer questionnaires or visiting the doctor, and disrupting the traditional underwriting process…"
831,89,newHead of Design (UX) Research,NatWest Group,London,,"Working closely with product owners, UX designers, visual designers, and other stakeholders, you’ll be using a variety of techniques and tools to elicit the…"
832,90,Digital Designer - Start Up - Beauty,Blu Digital,London,,"You will develop digital marketing content across the web, email and social media including banners and paid social, editing email templates and creating…"
833,91,Product Designer - Marquee,Goldman Sachs,London EC4A,,"We are looking for a product designer who enjoys translating complex user needs into intuitive, simple and impactful products."
834,92,UX Designer,Devonshire,London,,Experience as an UX designer or Visual Design background.You’ll be working closely with the client’s brands to analyse and monitor website performance with the…
835,93,UX Designer,PokerStars,London W1B,,"You love working collaboratively with other designers and different disciplines, and are comfortable working closely with developers, overcoming technical…"
836,94,Product Designer (UX focus),Risika,Remote in London E8,,"Experience working end-to-end through the full Product lifecycle from the commercial proposition with sales, marketing, data science and legal through to…"
837,95,"UI / UX Product Designer, Deloitte Ventures, Consulting, Lon...",Deloitte,London,,"As a product designer, you will work on projects from the end to end across research, user testing, wireframing and prototyping, with the key focus on providing…"
838,96,Digital Product Designer,Burberry,London,,"In this role, the right candidate will play a key role in shaping the creativity on our biggest digital marketing platforms and look to drive synchronised…"
839,97,Digital Product Designer,BrewDog Retail,Remote in London,,"Collaborative, you'll be working closely with the Design lead, Product Owner and Developers and designers at 3rd party partners."
840,98,Digital Designer - Nationwide Publisher - £40k - London,Propel,London,,"A Digital Designer is required to join a nationwide publishers Consumer Marketing team, the team responsible for defining how they attract, engage and retain…"
841,99,UX Researcher (f/m/d),Adverity,London,,Your research will be valued and acted upon.PROGRAM FLEXIBLE WORKING TIME HOME OFFICE A MODERN AND.After a few months of undertaking research across the…
842,100,UX Product Designer,ION,London,,You will work in a customer-facing environment solving complex challenges.You will be responsible for every aspect of a system's user experience - the overall…
843,101,"User Experience Researcher, Google Cloud",Google,London,,"Collaborate closely with stakeholders, product managers, engineers, and designers to gather insights, build consensus around user needs, and deliver excellent…"
844,102,UX Designer - Innovation & Design,CAPCO,London,,"As part of Capco’s Digital practice, the Design team translates strategy into action, working across the product lifecycle to create and deliver digital…"
845,103,UX Designer,Atkins,Hybrid remote in London,,Work closely with UI designers to ensure requirements from user research are understood.You will collaborate with team members and clients to define and…
846,104,UX Designer Researcher,Mach49,London,,"We are seeking a creative problem solver that understands human-centered design, user research, usability testing, persona creation, and design thinking methods…"
847,105,"Visual Designer, YouTube",YouTube,London,,"Collaborate with other designers to drive design and product excellence.Bachelor's degree in Design (e.g., interaction, graphic, visual communications, product…"
848,106,UX / UI Designer (Remote),GCS Recruitment Specialists Ltd,Remote in London,£500 a day,Must have previous experience of UX and UI across a logged in web portal and mobile app.Must be able to communicate clearly and walk through designs to…
849,107,Product Designer (Home Buying),Moneybox,London,,"Full stack product design, you will support the lead designer with all aspects of the user experience.A driven designer with 1-2 years minimum experience…"
850,108,UX/UI Designer,Nigel Frank International Limited,London,£400 - £500 a day,"You must be able to demonstrate an innate understanding for user-centred empathetic design; be familiar with agile and lean workflows, design thinking, and…"
851,109,Product Designer (Web Or Application),Linux Recruit,London,£450 - £550 a day,We are looking for two experienced product designers to join a well backed start up in Central London.Gather user requirements - focus on listening to their…
852,110,Junior Digital Designer,OLIVER,London,,"Working in partnership with our client, the Digital Designer supports client briefs through creating powerful, creative and impactful digital content and…"
853,111,Digital Designer - Battersea - 37.5 hours + hybrid working,JoJo Maman Bebe,Hybrid remote in London SW8,,You will conceptualise and deliver creative ideas across a range of digital channels while helping to mentor junior designers and working closely with them so…
854,112,Senior Technical UX Designer (UX Engineer) - QuantumBlack La...,McKinsey & Company,London,,"These tools draw on the latest insights from our client work and research & development efforts, and deliver solutions as part of delightful experiences."
855,113,Senior UX Designer,NTT Data UK,London,,"At NTT DATA we are exceptional together and we believe in growing by helping others grow, whether that be clients, partners, or employees. In order to…"
856,114,UX / Product Designer,Aquent,Remote in London,"£40,000 - £50,000 a year","To apply, you will need extensive experience as a UX designer, experience designer, product designer, or interaction designer."
857,115,UI / UX Designer,Solver Media,London,,"Met ruim 5 miljoen unieke bezoekers per jaar, kun jij met A/B tests snel het verschil gaan maken en onze klanten een perfecte user experience voorschotelen."
858,116,newDigital Designer,XLN Business Services,London,,"This role is responsible for the look and feel of our brand – across the website, social channels, internal and external communications, and working closely…"
859,117,Website Designer,Speechmatics,London,,"You'll be building from the first iteration, expanding the foot print and developing over time in line with the wider marketing and customer engagement strategy…"
860,118,Senior UX Designer,Samsung Electronics,London,,Within the UX team create new and innovative UX concepts solutions as a hands-on designer for either new or existing products and sophisticated product concepts…
861,119,Web Designer/Developer,Strategic Agenda UK,London,"£28,000 - £30,000 a year",Designing and developing websites from concept to go-live.Designing and developing responsive microsites for UN and NGO clients.
862,120,Digital Designer - Spark44,Accenture,London,,Competitive Salary and Package (dependent on experience).Both brands are continually striving to offer the best online experiences for their customers and…
863,121,newLead User Experience Designer,Expedia Group,London EC1V,,"You will develop, drive and teach best practice for problem framing work and synthesis of customer and business insights."
864,122,UI/UX Designer,MMT Digital,London,,Great commercial experience as a UI designer.You will bring a deep understanding of user-centred design and a passion for delivering evidence-based creative…
865,123,User Experience Researcher,Globant,London EC1N,,"This Studio focuses on bringing quality, design, strategy, and production to worldwide digital challenges.Through understanding our service offering, able to…"
866,124,Professional - UX Writer,Just eat Takeaway.com,Temporarily Remote in London,,"You'll be tasked with providing the finest hand-crafted artisanal UX copy for our customer, restaurant and courier products."
867,125,newUI Designer,PokerStars,Hybrid remote in London W1B,,"Work closely with UX designers and UX writers, thinking cross-platform and across the product ecosystem, ensuring your outputs are customer-centred."
868,126,Lead UX Designer,Designit,Remote in London,,"Align and collaborate with other lead designers, locally and regionally.Interact with clients, colleagues and external parties to make sure our design…"
869,127,Junior Graphic Designer,AlphaSights,London,,"A professional development budget to use, including 3 paid days a year to attend courses or learn new design skills and allow you to grow and develop as a…"
870,128,"UX Designer, Amazon Payment Products, EU",Amazon EU SARL (UK Branch),London,,"You are an excellent collaborator and have no problem presenting and standing up for your ideas to other designers, product managers, external partners, and…"
871,129,"UX Content Strategy Manager, Core Engineering, Internal Tool...",Google,London,,"Bachelor's degree or equivalent practical experience.Experience in technical, user experience (UX), or user interface (UI) writing and content design."
872,130,UX Researcher,RS Components,London N1C,,"The successful candidate will have experience in all aspects of user experience research, from planning to execution, and practical knowledge of the full suite…"
873,131,UX Designer,Consortia,Remote in London,,"This company are leaders in their field and have offices globally, providing intelligence and forecast data to analysts, sellers, and buyers."
874,132,UX/UI Designer,Third Bridge,London,,"We are looking for a user-experience (UX) and user interface (UI) designer with a strong foundation in user experience, interaction design, as well as graphic…"
875,133,newLead Visual Designer - VP,"JPMorgan Chase Bank, N.A.",London,,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
876,134,Senior UX Designer,NatWest Group,London,,"Working closely with product owners, researchers, UX and UI designers and development teams to create innovative solutions for our customers."
877,135,Global Brands Lead UX Designer (DTC),Diageo,London,,Work alongside Brands and UI designers to implement best in class designs.As a UX Manager you should be an analytical and creative designer who is able to…
878,136,Product Designer,iTechmedia,London,,"Product designers are embedded into cross-functional squads.You'll work alongside Product Managers, Delivery Leads, UX Researchers, Engineers, Content & SEO,…"
879,137,Visual designer,Canonical - Jobs,Remote in London,,"We are looking for an expert Visual Designer who is fluent in current design thinking, with an appetite for technology and innovation, and who wants be part of…"
880,138,UX Designer,Trust In Soda,London,,We're looking for an experienced UX/CX Designer who can take responsibility for the design and user experience of core journeys and products that provide…
881,139,UX/UI Designer,TrueLayer,Hybrid remote in London,,Collaborate with other designers and advocate for design consistency.We're looking for passionate designers to join our Developer Experience team and build end…
882,140,UX Designer,Linux Recruit,London,,"From day one your responsibilities will include; defining User Experience designs of this clients products, working closely with product owners, researchers,…"
883,141,Executive Office- VP - Senior UX Designer - London,Goldman Sachs,London EC4A,,"We are looking for a passionate UX Designer to design the future of finance, as we transform Goldman Sachs into a customer-led, design-obsessed firm."
884,142,UX Designer - EduTech Start-UP,Searchability,Remote in London,,UX / USER RESEARCH / UX DESIGN / UCD / AGILE / FIGMA / BALSAMIQ.Permanent opportunity for a UX Designer to join a profitable series A EduTech start up.
885,143,Customer Journey UX Designer,Financial Times,London,,"Sitting within the newly formed Consumer Revenue Group (responsible for individual consumer subscriber revenues and profit for the FT), the Customer…"
886,144,Senior UX Designer,Amazon Dev Centre (London) Ltd,London,,"The ideal candidate has expertise in understanding the needs of your end customers and internal customers, ability to work with a larger design team to design…"
887,145,UX Designer,Mcgregor Boyall,London,,At least 2 years experience as primary UI/UX designer of web applications.Paying up to £625 per day you will be working out of their state-of-the-art London…
888,146,"Consultant, User Experience (UX) Researcher, Public Sector,...",Deloitte,London,,"Collaborating with designers, strategists and technologists to turn research insights into meaningful solutions that have a real impact on our clients, their…"
889,147,newSenior Visual Designer,WorldFirst,London SW1P,,Work with UX designers to design digital products.5+ years of relevant professional experience as a visual designer in digital.
890,148,User Experience Designer LSEG Labs,LSEG (London Stock Exchange Group),London,,"Working with business strategy, data scientists, software engineers, interface designers and domain specialists you will help to define and build entirely new…"
891,149,"newSenior Consultant, UI / UX Product Designer, HealthTech Prod...",Deloitte,London,,"As a product designer, you will work on projects from the end to end across research, user testing, wireframing and prototyping, with the key focus on providing…"
892,0,Product Designer (remote),Match,"Remote in New York, NY",,"As a designer on our team, you will use full stack product design skills in collaboration with Product Managers, analysts, and engineers to create, validate and…"
893,1,newJunior Digital Experience Designer,Johnson & Johnson,"Hybrid remote in New York, NY",,"J&J Design, part of the Johnson & Johnson Family of Companies, is recruiting for Junior Digital Experience Designer and reporting to the Senior Manager Digital…"
894,2,"UX Designer, Chrome for iOS",Google,"New York, NY (Chelsea area)+3 locations",,"Bachelor's degree in Design (e.g., interaction, graphic, visual communications, product, industrial, etc.) or equivalent practical experience."
895,3,newUX Designer,Amex,"New York, NY+2 locations",,"Share your work and meet regularly with your Senior Designers, your Director, and other product designers to gain insights, feedback, and drive cross-team…"
896,4,UX Designer,Amazon.com Services LLC,"New York, NY+25 locations",,"We are looking for a user experience designer that loves learning, and is passionate about conceiving experiences in the abstract and then driving that vision…"
897,5,"Product Designer, Paid and Organic Growth",Spotify,"Remote in New York, NY+5 locations",,"The Freemium R&D team oversees the entire user journey on Spotify and ensures we engage with people in innovative ways, every step of the way."
898,6,Experience Designer,Digitas,"New York, NY 10104 (Midtown area)",,"We are the connected marketing agency, a full-service agency with modern creative & media, data, and technology services all under one roof."
899,7,UX Designer,Microsoft,"New York, NY",,"As a UX designer, you will be responsible for delivering high-caliber user experiences spanning user research, usability testing, wireframe development, hi-fi…"
900,8,newProduct Designer,Intuit,"New York, NY 10012",,"As a Product Designer, you will design end-to-end experiences for our native apps and leverage a mobile-first mindset to work with other designers and teams to…"
901,9,Junior UX Designer,Brilliant Experience,"New York, NY",,Brilliant Experience’s team works directly with clients to make research-driven and human-centered product and service design recommendations.
902,10,newUX Product Designer,Pearson,"New York, NY 10176 (Murray Hill area)",,We’re looking for a mid-level UX Product Designer to support the design and development of a digital testing experience that directly supports learners.
903,11,"Designer, Core Brand","Employment Opportunities at BuzzFeed, Inc.","Remote in New York, NY",,"Stay up-to-date with current design trends and techniques, sharing information and inspiration with fellow designers."
904,12,newUX Designer,J.Crew,"New York, NY 10281 (Battery Park area)",,"The UX Product Designer will play a key role in defining, designing and iterating on the user experience of digital features and functionality for J."
905,13,newProduct Designer,Casebook PBC,"Remote in New York, NY 10001",,3+ years’ experience on the job as a full-time UX designer.We’re looking for a full-time UX designer with at least 3 years’ experience building complex web…
906,14,"Associate Product Designer, Viewing Experience, Peacock",NBCUniversal,"New York, NY 10112 (Midtown area)+5 locations",,"As part of the Product Design team, you will collaborate with product, technology, marketing, data, and insights teams to elegantly solve problems for users…"
907,15,UX designer,InviteReferrals,"New York, NY",,Creative UI/UX designer. must have Photoshop skills html/css added…
908,16,UX Designer,"TPR Education, LLC","New York, NY 10017 (Midtown area)",,"As a UX Designer within the Online team, you will produce end-to-end UX design deliverables for cross-platform experiences creating wireframes and interactive…"
909,17,"newDigital Creative Designer, Luxury",Ralph Lauren,"New York, NY+3 locations",,This position will work collaboratively with a talented and motivated team to create high quality digital experiences that blend brand elevated storytelling…
910,18,Designer,The New York Times,"New York, NY",,"Our work takes many forms — reported articles, documentary videos, animations, photo essays, social posts, podcasts, interactive data visualizations, event…"
911,19,Digital Designer - Remote,Genome,"Remote in New York, NY 10013",,"Complete projects both independently and in partnership with other designers.Work collaboratively with designers and developers on defining requirements,…"
912,20,Motion Designer,Google,"New York, NY (Chelsea area)",,"Collaborate closely with fellow user experience designers, product managers and engineers to define, challenge and solve complex problems to enhance…"
913,21,"Manager, UX Design (Fully Remote)",ADP,"Remote in New York, NY",,The UX Manager provides day to day management of a group of user experience designers.Works with other departments to help define objectives for proposed web…
914,22,"Associate, UX Designer",KPMG,"New York, NY+2 locations",,Assist in design-related ideation of project and business goals with teammates and stakeholders.Help in creation of user experience artifacts such as…
915,23,"Product Designer II, Disney+",Disney Streaming,"New York, NY+2 locations",,"Collaborate with fellow designers (UX, visual, motion/prototypers) to help evolve the design language of the applications.Experience on TV is a plus."
916,24,CWM – PWM - UX/UI Designer - Associate - New York City,Goldman Sachs,"New York, NY 10282 (Battery Park area)+5 locations",,Partnering with other UX/UI designers and developers to deploy user-friendly mobile-first customer experiences.A passion for simplicity and user empathy.
917,25,Product Designer - Corporate - IT - Hybrid Full Time,Mount Sinai,"New York, NY",,Demonstrated Leader: You have mentored other designers or created design systems.Build design systems and lead practices that will improve the productivity and…
918,26,newExperience Designer,Northwestern Mutual,"New York, NY",,"Collaborate with other designers, product owners, and technologists, and contribute to the larger design team through research, presentations, and internal…"
919,27,newJunior Designer,Penguin Random House LLC,"New York, NY 10019 (Midtown area)",,Working with senior designers on digital campaigns using motion graphics and static layouts.Layout of print ads and working with senior designers on trade show…
920,28,"newSenior Product Designer, Growth Opportunities",Spotify,"Remote in New York, NY+4 locations",,"The Freemium R&D team oversees the entire user journey on Spotify and ensures we engage with people in innovative ways, every step of the way."
921,29,Product Designer II,AT&T,"New York, NY+1 location",,The Product Design Team is responsible for delivering products that will shape the landscape of the digital and TV advertising industries.
922,30,UI Designer,American Eagle Outfitters,"New York, NY",,"Create clean, elevated user-friendly interface designs that generate revenue through enhancing the shopping, loyalty, and checkout experiences for AE and Aerie…"
923,31,"Mobile Interaction Experience Designer, Consumer Card & Bank...",Capital One - US,"New York, NY 10011 (Flatiron area)",,"Mobile Interaction Experience Designer, Consumer Card & Bank Design.Collaborating with technology, product, and business teams to uncover customer and business…"
924,32,"Product Designer, Square Banking",Square,"New York, NY",,"A portfolio of work on which you were the primary designer, with moderate guidance from design leadership.You will report into a design team that works with…"
925,33,UX Designer // Commercial,Capital One - US,"New York, NY 10011 (Flatiron area)+5 locations",,"Collaborating with technology, product, and business teams to uncover customer and business needs, then translating them into engaging, simple, and intuitive…"
926,34,"newSr. User Experience Designer, Associate","JPMorgan Chase Bank, N.A.","New York, NY+11 locations",,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
927,35,UX Designer,S&P Global,"New York, NY+1 location",,"You will be responsible for assisting and conducting user research (interviews, surveys, usability tests).You will also be responsible for translating research…"
928,36,newSr. User Experience Designer (Remote),S&P Global,"Remote in New York, NY 10041+1 location",,Ability to mentor junior designers in order to grow abilities and retain talent.We are responsible for making powerful desktop and mobile applications easy to…
929,37,Staff / Senior UX Designer,Salesforce,"New York, NY 10036 (Garment District area)",,Behind each product is a team of talented UX designers and engineers dedicated to creating integrated experiences that support strong relationships for users…
930,38,newGraphic & Digital Designer,International Rescue Committee,"Remote in New York, NY",,Collaborate with the team's designers and Global Associate Director on visual content and provide support on digital design projects as needed.
931,39,Freelance Digital Designer (Remote),Barrel,"Remote in New York, NY 10013",,Working knowledge of HTML/CSS is preferred but not required (our designers are not expected to build websites).Proficiency in the Adobe Suite and Sketch.
932,40,Product Designer,Mode,"Remote in New York, NY 10018",,"You're excited about the prospect of working with other designers, product managers and engineers.Collaborate across a small product team to drive solutions…"
933,41,Product Designer,Duolingo,"New York, NY",,"Work collaboratively with other designers to develop and expand product design patterns.Work on the user experience across multiple Duolingo products, on…"
934,42,Senior UX Designer,Amazon.com Services LLC,"New York, NY+8 locations",,"We are looking for a user experience designer that loves learning, and is passionate about conceiving experiences in the abstract and then driving that vision…"
935,43,Junior Product Designer,Copilot,"New York, NY",,"Working closely with our product team and contributing to the product’s roadmap.➤ Develop design concepts that put our customers first, meeting their needs…"
936,44,newMultimedia Designer,Slack,"New York, NY",,The Sales Enablement Multimedia Designer is an exciting and challenging role requiring the ability to build digital content that supports the behavioral…
937,45,Web UX Designer,ACS Group,"New York, NY",,"3+ years’ experience as a full-stack product designer who utilizes a data-driven, human-centric approach to product design and development."
938,46,Product Designer - Opportunity for Working Remotely New York...,VMware,"Remote in New York, NY+1 location",,"As part of a highly collaborative group of creative problem solvers with a passion for innovation, you will build intuitive, and meaningful products in the…"
939,47,Product Designer Member,Bread Financial,"New York, NY",,"Leading, coaching, and/or mentoring of other designers.Create exemplary prototypes and experiences, both alone and with other designers and key stakeholders,…"
940,48,UX Designer,LT Technology Services,"New York, NY",,"Skilled in visual design with portfolio examples and prototypes.High skill level of various UX/design applications such as Figma / Sketch / InVision, Adobe…"
941,49,UX/CX Designer,Accenture,"New York, NY",,"Present research findings and design concepts to designers and product partners.You might be improving an existing feature, designing something totally brand…"
942,50,newSenior UX Product Designer,Pearson,"New York, NY 10176 (Murray Hill area)",,"We’re looking for an experienced Product Designer with a strong UX background.You'll partner closely with content, product, and the wider design team and will…"
943,51,UI / UX Designer,Invonto,"New York, NY",,Must be a creative designer that can transform software requirements into intuitive user experiences.This is a direct-hire full-time remote working position.
944,52,Experience Designer,Accenture,"New York, NY+2 locations",,"Collaborate effectively with remote and onsite team members, including but not limited to designers, researchers, project/product managers, QA, developers, and…"
945,53,Credit Cards | Content Designer,Red Ventures,"Remote in New York, NY 10011",,Red Ventures is looking for a content designer who will be responsible for contributing to and executing on strategy for credit cards content.
946,54,Senior UX Designer,Amex,"New York, NY+1 location",,The Enterprise Data Platforms (EDP) organization is part of the American Express Enterprise Digital and Data Solutions (EDDS) Group.
947,55,UI/UX Designer,YipitData,"Remote in New York, NY",,"You are excited by the opportunity to work with a team of designers and working cross functionally with engineering, product management, and marketing."
948,56,"UX Designer, Digital User Experience - Opportunity for Worki...",VMware,"Remote in New York, NY",,"Meet your immediate team and cross-functional partners,.Get familiar with the tools and processes the design team leverages in day-to-day operations,."
949,57,"Staff Designer, Innovation",Visa,"New York, NY",,"In this role, you will focus on strategic design for products and services to create high-impact deliverables and lead engagements that help our clients drive…"
950,58,Motion Graphics Designer Quantum (NYC area or Remote),IBM,"Remote in New York, NY 10001",,We are looking for a motion graphics designer who can create animations explaining complex concepts that help users comprehend quantum computing basics.
951,59,Production Designer,S&P Global,"New York, NY",,AutomotiveMastermind is seeking a technically proficient designer with a strong background in digital design for marketing communication.
952,60,UX Product Designer,ION,"New York, NY",,You will work in a customer-facing environment solving complex challenges.You will be responsible for every aspect of a system's user experience - the overall…
953,61,newAssociate Designer,Vimeo,"New York, NY",,You work well with others and can help other brand designers develop campaigns and find creative solutions.Work with the creative and marketing teams to design…
954,62,User Experience Designer,New York University,"New York, NY 10012 (Greenwich Village area)",,"Participate in creating and advocating for research-informed, inclusive successfully designed user experiences across the institution."
955,63,User Interface (UI) Designer (100% Remote Available),HealthFirst,"Remote in New York, NY 10007",,"Collaborate with UX designers and researchers on UX measurement, testing and optimization.Collaborate with UX designers and multi-disciplinary team members to…"
956,64,UX/UI Designer,Major League Baseball,"New York, NY",,"The Major League Baseball Games and VR Group designs, develops, and manages a portfolio of high-quality products including console and mobile games, real-time…"
957,65,"Associate, UX Designer",BlackRock,"New York, NY 10055 (Midtown area)",,"Understand business objectives, desired outcomes, and user needs to create innovative product designs in collaboration with designers, product managers,…"
958,66,Motion Graphics Designer Quantum (NYC area or Remote),IBM,"Remote in New York, NY 10001",,We are looking for a motion graphics designer who can create animations explaining complex concepts that help users comprehend quantum computing basics.
959,67,UI/UX Designer,Cape Privacy,"Remote in New York, NY",,"Cape Privacy users can extract powerful insights from previously inaccessible sources of protected data without decryption, helping them obtain a more precise…"
960,68,newDesigner – Brand Communications,Gibson Dunn,"New York, NY 10166 (Midtown area)",,"As a member of the creative services team, this role will report directly to the Design Manager.Acting as a steward of the Gibson Dunn brand."
961,69,Staff Product Designer (Remote),Quizlet,"Remote in New York, NY",,"Be a lead designer overseeing one of Quizlet’s core study products.As a Staff Product Designer, you will be one of the lead designers working on our core study…"
962,70,Instructional Designer,New York University,"New York, NY 10012 (Greenwich Village area)",,This position works with instructors and educational technologists to design and develop online courses (for-credit and non-credit/continuing education) for the…
963,71,Product Designer,Amex,"New York, NY+1 location",,"5+ years experience working as a product or UX designer, preferably in a SaaS company.Effective at collaborating with product designers of varying levels to…"
964,72,UI/UX Designer,Accrete.AI,"New York, NY",,We are looking for a Product Designer with experience in data visualization and enterprise-oriented product design.
965,73,newSenior UX Product Designer,Pearson,"New York, NY 10176 (Murray Hill area)",,"We’re looking for an experienced Product Designer with a strong UX background.You'll partner closely with content, product, and the wider design team and will…"
966,74,newPrincipal Experience Designer for Strategic Initiatives,Verizon,"New York, NY 10007 (Financial District area)+1 location",,Challenge designers to responsibly push the boundaries during concept phases.The Verizon CX Strategic Initiatives team is an internal group tasked with…
967,75,Production Designer,S&P Global,"New York, NY",,AutomotiveMastermind is seeking a technically proficient designer with a strong background in digital design for marketing communication.
968,76,UI / UX Designer for Therapy Web App,Resilience Lab,"Remote in New York, NY 10128",,"The unique Resilience Lab tech-enabled platform empowers clinicians at scale by automating all non-clinical tasks including client sourcing and matching,…"
969,77,newSenior UX Product Designer,Change Healthcare,"Remote in New York, NY",,"Recognize patterns and evolve design systems by understanding user, designer, and developer needs and solving those problems with reusable components and…"
970,78,Senior Product Designer - Wealth Management,"JPMorgan Chase Bank, N.A.","New York, NY+3 locations",,You'll be at the forefront of our efforts and be directly responsible for decisions that form our client experiences.
971,79,Sr UX Designer,Colgate-Palmolive,"New York, NY 10022 (Midtown area)",,Team player who excels at collaboration and enjoys mentoring other designers.Co-define and design the future of our digital design process by formalizing…
972,80,"newSenior UX Designer, Delivery Experience",Amazon.com Services LLC,"New York, NY",,"Bachelor's degree in design, human-computer interaction (HCI), or 4+ years of additional experience.Experience in a variety of design tools such as Sketch,…"
973,81,"UX Architect, Peacock",NBCUniversal,"New York, NY 10112 (Midtown area)",,"As a UX Architect on the Commerce team, you will help establish, maintain, and extend our design system, working cross-functionally with designers, product…"
974,82,Designer - User Experience,Macy’s,"New York, NY 10001 (Chelsea area)",,The UX Designer helps to realize Macy’s and Bloomingdale’s strategic vision through the design of engaging user experiences.1-2 years direct experience.
975,83,"newUX Design - Visual-Interaction Designer, Business Insights",U.S. Bank,"New York, NY",,Is extremely well-informed in market/competitive trends and in the core technologies of the products the team is building.
976,84,"newSr. Service Designer, Design Excellence, Design Excellence T...",Amazon.com Services LLC,"New York, NY",,Develop solutions and programs that elevate design and improve the employee experience for designers.Engage in global efforts to drive the implementation of…
977,85,Instructional Designer,New York University,"New York, NY 10012 (Greenwich Village area)",,This position works with instructors and educational technologists to design and develop online courses (for-credit and non-credit/continuing education) for the…
978,86,"UX/UI Platform Designer, Wholesale",Ralph Lauren,"New York, NY",,You will develop responsive design systems for Ralph Lauren on our wholesale digital partners’ platforms – redefining and crafting experiences which deliver…
979,87,"newDesign Director, Digial & Social",PepsiCo,"New York, NY",,"The Design Director / Digital and Social, is a senior design leader responsible for the creative development, management and delivery of effective and…"
980,88,UI/UX Designer,Konrad,"New York, NY+1 location",,As an Experience Designer (UI/UX) you will be responsible for designing compelling digital experiences from conception to delivery in a cross-functional…
981,89,User Experience Designer,New York University,"New York, NY 10012 (Greenwich Village area)",,"Participate in creating and advocating for research-informed, inclusive successfully designed user experiences across the institution."
982,90,newDesigner – Brand Communications,Gibson Dunn,"New York, NY 10166 (Midtown area)",,"As a member of the creative services team, this role will report directly to the Design Manager.Acting as a steward of the Gibson Dunn brand."
983,91,"newInteraction Designer, Global Sales Tools",Google,"New York, NY (Chelsea area)",,3 years of experience working as a User Experience Designer.3 years of experience in creating web applications.Experience working in interaction design.
984,92,User Interface (UI) Designer (100% Remote Available),HealthFirst,"Remote in New York, NY 10007",,"Collaborate with UX designers and researchers on UX measurement, testing and optimization.Collaborate with UX designers and multi-disciplinary team members to…"
985,93,Senior Designer,"Vox Media, LLC","Remote in New York, NY 10004+1 location",,"Collaborate with senior, mid and junior-level designers, work with copywriters and creative colleagues across the organization on brand systems, logos,…"
986,94,newLead Experience Designer,Northwestern Mutual,"New York, NY+1 location",,"A track record of working collaboratively with other designers, researchers, engineers, and product owners.Think through complex flows, balance user needs and…"
987,95,"Conversation Designer, Assistant",Facebook App,"New York, NY",,Give and solicit feedback from other designers in order to continually raise our bar for quality.You will be expected to utilize your full range of…
